# x_m,y_m,w_tr_right_m,w_tr_left_m
27.4719,-7.7153,1.0597,1.0597
27.5389,-7.7153,1.0597,1.0597
27.6060,-7.6483,1.0807,1.0807
27.6730,-7.6483,1.0490,1.0490
27.7400,-7.5813,1.0807,1.0807
27.8070,-7.5143,1.0490,1.0490
27.8740,-7.5143,1.0807,1.0807
27.9411,-7.4473,1.0597,1.0597
28.0081,-7.4473,1.0597,1.0597
28.0751,-7.3802,1.0807,1.0807
28.1421,-7.3802,1.0490,1.0490
28.2091,-7.3132,1.0807,1.0807
28.2762,-7.3132,1.0490,1.0490
28.3432,-7.2462,1.0807,1.0807
28.4102,-7.1792,1.0490,1.0490
28.4772,-7.1792,1.0807,1.0807
28.5442,-7.1122,1.0597,1.0597
28.6113,-7.1122,1.0597,1.0597
28.6783,-7.0451,1.0807,1.0807
28.7453,-7.0451,1.0490,1.0490
28.8123,-6.9781,1.0807,1.0807
28.8793,-6.9111,1.0490,1.0490
28.9464,-6.9111,1.0807,1.0807
29.0134,-6.8441,1.0597,1.0597
29.0804,-6.8441,1.0597,1.0597
29.1474,-6.7771,1.0807,1.0807
29.2144,-6.7771,1.0490,1.0490
29.2815,-6.7100,1.0807,1.0807
29.3485,-6.7100,1.0490,1.0490
29.4155,-6.6430,1.0807,1.0807
29.4825,-6.5760,1.0490,1.0490
29.5495,-6.5760,1.0807,1.0807
29.6166,-6.5090,1.0597,1.0597
29.6836,-6.5090,1.0597,1.0597
29.7506,-6.4420,1.0807,1.0807
29.8176,-6.4420,1.0490,1.0490
29.8846,-6.3749,1.0807,1.0807
29.9517,-6.3079,1.0490,1.0490
30.0187,-6.3079,1.0807,1.0807
30.0857,-6.2409,1.0597,1.0597
30.1527,-6.2409,1.0597,1.0597
30.2197,-6.1739,1.0807,1.0807
30.2868,-6.1739,1.0490,1.0490
30.3538,-6.1069,1.0807,1.0807
30.4208,-6.1069,1.0490,1.0490
30.4878,-6.0398,1.0807,1.0807
30.5548,-5.9728,1.0490,1.0490
30.6219,-5.9728,1.0807,1.0807
30.6889,-5.9058,1.0597,1.0597
30.7559,-5.9058,1.0597,1.0597
30.8229,-5.8388,1.0807,1.0807
30.8899,-5.8388,1.0490,1.0490
30.9570,-5.7718,1.0807,1.0807
31.0240,-5.7718,1.0490,1.0490
31.0910,-5.7047,1.0807,1.0807
31.1580,-5.7047,1.0490,1.0490
31.2250,-5.6377,1.0807,1.0807
31.2921,-5.5707,1.0490,1.0490
31.3591,-5.5707,1.0807,1.0807
31.4261,-5.5037,1.0597,1.0597
31.4931,-5.5037,1.0597,1.0597
31.5601,-5.4367,1.0807,1.0807
31.6272,-5.4367,1.0490,1.0490
31.6942,-5.3696,1.0807,1.0807
31.7612,-5.3696,1.0490,1.0490
31.8282,-5.3026,1.0807,1.0807
31.8952,-5.3026,1.0490,1.0490
31.9623,-5.2356,1.0807,1.0807
32.0293,-5.2356,1.0490,1.0490
32.0963,-5.1686,1.0807,1.0807
32.1633,-5.1686,1.0490,1.0490
32.2303,-5.1016,1.0807,1.0807
32.2974,-5.1016,1.0490,1.0490
32.3644,-5.0345,1.0807,1.0807
32.4314,-4.9675,1.0597,1.0597
32.4984,-4.9675,1.0807,1.0807
32.5654,-4.9005,1.0807,1.0807
32.6325,-4.9005,1.0597,1.0597
32.6995,-4.8335,1.0807,1.0807
32.7665,-4.8335,1.0490,1.0490
32.8335,-4.7665,1.0807,1.0807
32.9005,-4.7665,1.0490,1.0490
32.9676,-4.6994,1.0807,1.0807
33.0346,-4.6994,1.0490,1.0490
33.1016,-4.6324,1.0807,1.0807
33.1686,-4.6324,1.0490,1.0490
33.2356,-4.5654,1.0807,1.0807
33.3027,-4.5654,1.0490,1.0490
33.3697,-4.4984,1.0807,1.0807
33.4367,-4.4984,1.0490,1.0490
33.5037,-4.4314,1.0807,1.0807
33.5707,-4.4314,1.0490,1.0490
33.6378,-4.3643,1.0807,1.0807
33.7048,-4.3643,1.0490,1.0490
33.7718,-4.2973,1.0807,1.0807
33.8388,-4.2973,1.0490,1.0490
33.9058,-4.2303,1.0807,1.0807
33.9729,-4.2303,1.0490,1.0490
34.0399,-4.1633,1.0807,1.0807
34.1069,-4.1633,1.0490,1.0490
34.1739,-4.0963,1.0807,1.0807
34.2409,-4.0963,1.0490,1.0490
34.3080,-4.0292,1.0807,1.0807
34.3750,-4.0292,1.0490,1.0490
34.4420,-3.9622,1.0807,1.0807
34.5090,-3.9622,1.0597,1.0597
34.5760,-3.8952,1.0807,1.0807
34.6431,-3.8952,1.0807,1.0807
34.7101,-3.8282,1.0807,1.0807
34.7771,-3.8282,1.0807,1.0807
34.8441,-3.7612,1.0807,1.0807
34.9111,-3.7612,1.0807,1.0807
34.9782,-3.6941,1.0807,1.0807
35.0452,-3.6941,1.0807,1.0807
35.1122,-3.6271,1.0597,1.0597
35.1792,-3.6271,1.0807,1.0807
35.2462,-3.5601,1.0490,1.0490
35.3133,-3.5601,1.0807,1.0807
35.3803,-3.4931,1.0490,1.0490
35.4473,-3.4931,1.0807,1.0807
35.5143,-3.4931,1.0490,1.0490
35.5813,-3.4261,1.0807,1.0807
35.6484,-3.4261,1.0490,1.0490
35.7154,-3.3590,1.0807,1.0807
35.7824,-3.3590,1.0490,1.0490
35.8494,-3.2920,1.0807,1.0807
35.9164,-3.2920,1.0490,1.0490
35.9835,-3.2250,1.0807,1.0807
36.0505,-3.2250,1.0490,1.0490
36.1175,-3.1580,1.0807,1.0807
36.1845,-3.1580,1.0490,1.0490
36.2515,-3.0910,1.0807,1.0807
36.3186,-3.0910,1.0490,1.0490
36.3856,-3.0239,1.0807,1.0807
36.4526,-3.0239,1.0490,1.0490
36.5196,-2.9569,1.0807,1.0807
36.5866,-2.9569,1.0490,1.0490
36.6537,-2.8899,1.0807,1.0807
36.7207,-2.8899,1.0490,1.0490
36.7877,-2.8229,1.0807,1.0807
36.8547,-2.8229,1.0490,1.0490
36.9217,-2.7559,1.0807,1.0807
36.9888,-2.7559,1.0490,1.0490
37.0558,-2.6888,1.0807,1.0807
37.1228,-2.6888,1.0490,1.0490
37.1898,-2.6218,1.0807,1.0807
37.2568,-2.6218,1.0490,1.0490
37.3239,-2.5548,1.0807,1.0807
37.3909,-2.5548,1.0490,1.0490
37.4579,-2.4878,1.0807,1.0807
37.5249,-2.4878,1.0490,1.0490
37.5919,-2.4208,1.0807,1.0807
37.6590,-2.3537,1.0807,1.0807
37.7260,-2.3537,1.0807,1.0807
37.7930,-2.2867,1.0807,1.0807
37.8600,-2.2867,1.0807,1.0807
37.9270,-2.2197,1.0807,1.0807
37.9941,-2.2197,1.0807,1.0807
38.0611,-2.1527,1.0807,1.0807
38.1281,-2.1527,1.0597,1.0597
38.1951,-2.0857,1.0807,1.0807
38.2621,-2.0857,1.0490,1.0490
38.3292,-2.0186,1.0807,1.0807
38.3962,-2.0186,1.0490,1.0490
38.4632,-1.9516,1.0807,1.0807
38.5302,-1.9516,1.0597,1.0597
38.5972,-1.8846,1.0807,1.0807
38.6643,-1.8846,1.0807,1.0807
38.7313,-1.8176,1.0807,1.0807
38.7983,-1.8176,1.0807,1.0807
38.8653,-1.7506,1.0807,1.0807
38.9323,-1.7506,1.0807,1.0807
38.9994,-1.6835,1.0597,1.0597
39.0664,-1.6835,1.0807,1.0807
39.1334,-1.6165,1.0490,1.0490
39.2004,-1.6165,1.0807,1.0807
39.2674,-1.5495,1.0490,1.0490
39.3345,-1.5495,1.0807,1.0807
39.4015,-1.5495,1.0490,1.0490
39.4685,-1.4825,1.0807,1.0807
39.5355,-1.4825,1.0490,1.0490
39.6025,-1.4155,1.0807,1.0807
39.6696,-1.4155,1.0490,1.0490
39.7366,-1.3484,1.0807,1.0807
39.8036,-1.3484,1.0597,1.0597
39.8706,-1.3484,1.0404,1.0404
39.9376,-1.2814,1.0807,1.0807
40.0047,-1.2814,1.0490,1.0490
40.0717,-1.2144,1.0807,1.0807
40.1387,-1.2144,1.0490,1.0490
40.2057,-1.1474,1.0807,1.0807
40.2727,-1.1474,1.0597,1.0597
40.3398,-1.1474,1.0404,1.0404
40.4068,-1.0804,1.0807,1.0807
40.4738,-1.0804,1.0490,1.0490
40.5408,-1.0133,1.0807,1.0807
40.6078,-1.0133,1.0490,1.0490
40.6749,-0.9463,1.0807,1.0807
40.7419,-0.9463,1.0597,1.0597
40.8089,-0.9463,1.0404,1.0404
40.8759,-0.8793,1.0807,1.0807
40.9429,-0.8793,1.0490,1.0490
41.0100,-0.8123,1.0807,1.0807
41.0770,-0.8123,1.0597,1.0597
41.1440,-0.7453,1.0597,1.0597
41.2110,-0.7453,1.0807,1.0807
41.2780,-0.7453,1.0490,1.0490
41.3451,-0.6782,1.0597,1.0597
41.4121,-0.6782,1.0597,1.0597
41.4791,-0.6112,1.0490,1.0490
41.5461,-0.6112,1.0807,1.0807
41.6131,-0.6112,1.0597,1.0597
41.6802,-0.5442,1.0597,1.0597
41.7472,-0.5442,1.0807,1.0807
41.8142,-0.5442,1.0490,1.0490
41.8812,-0.4772,1.0597,1.0597
41.9482,-0.4772,1.0597,1.0597
42.0153,-0.4772,1.0404,1.0404
42.0823,-0.4102,1.0807,1.0807
42.1493,-0.4102,1.0597,1.0597
42.2163,-0.4102,1.0404,1.0404
42.2833,-0.3431,1.0827,1.0827
42.3504,-0.3431,1.0597,1.0597
42.4174,-0.3431,1.0404,1.0404
42.4844,-0.2761,1.0827,1.0827
42.5514,-0.2761,1.0597,1.0597
42.6184,-0.2091,1.0597,1.0597
42.6855,-0.2091,1.0827,1.0827
42.7525,-0.2091,1.0597,1.0597
42.8195,-0.1421,1.0597,1.0597
42.8865,-0.1421,1.0827,1.0827
42.9535,-0.1421,1.0597,1.0597
43.0206,-0.0751,1.0597,1.0597
43.0876,-0.0751,1.0827,1.0827
43.1546,-0.0751,1.0597,1.0597
43.2216,-0.0080,1.0597,1.0597
43.2886,-0.0080,1.0827,1.0827
43.3557,-0.0080,1.0597,1.0597
43.4227,0.0590,1.0597,1.0597
43.4897,0.0590,1.0827,1.0827
43.5567,0.0590,1.0597,1.0597
43.6237,0.0590,1.0404,1.0404
43.6908,0.1260,1.0807,1.0807
43.7578,0.1260,1.0597,1.0597
43.8248,0.1260,1.0404,1.0404
43.8918,0.1930,1.0597,1.0597
43.9588,0.1930,1.0597,1.0597
44.0259,0.1930,1.0404,1.0404
44.0929,0.2600,1.0597,1.0597
44.1599,0.2600,1.0807,1.0807
44.2269,0.2600,1.0597,1.0597
44.2939,0.3271,1.0597,1.0597
44.3610,0.3271,1.0827,1.0827
44.4280,0.3271,1.0597,1.0597
44.4950,0.3271,1.0404,1.0404
44.5620,0.3941,1.0827,1.0827
44.6290,0.3941,1.0597,1.0597
44.6961,0.3941,1.0404,1.0404
44.7631,0.4611,1.0807,1.0807
44.8301,0.4611,1.0597,1.0597
44.8971,0.4611,1.0404,1.0404
44.9641,0.5281,1.0597,1.0597
45.0312,0.5281,1.0807,1.0807
45.0982,0.5281,1.0597,1.0597
45.1652,0.5281,1.0404,1.0404
45.2322,0.5951,1.0807,1.0807
45.2992,0.5951,1.0597,1.0597
45.3663,0.5951,1.0404,1.0404
45.4333,0.6622,1.0597,1.0597
45.5003,0.6622,1.0597,1.0597
45.5673,0.6622,1.0404,1.0404
45.6343,0.6622,1.0252,1.0252
45.7014,0.7292,1.0807,1.0807
45.7684,0.7292,1.0597,1.0597
45.8354,0.7292,1.0404,1.0404
45.9024,0.7292,1.0208,1.0208
45.9694,0.7962,1.0597,1.0597
46.0365,0.7962,1.0404,1.0404
46.1035,0.7962,1.0252,1.0252
46.1705,0.8632,1.0807,1.0807
46.2375,0.8632,1.0597,1.0597
46.3045,0.8632,1.0404,1.0404
46.3716,0.9302,1.0597,1.0597
46.4386,0.9302,1.0807,1.0807
46.5056,0.9302,1.0597,1.0597
46.5726,0.9302,1.0404,1.0404
46.6396,0.9973,1.0807,1.0807
46.7067,0.9973,1.0597,1.0597
46.7737,0.9973,1.0404,1.0404
46.8407,0.9973,1.0252,1.0252
46.9077,1.0643,1.0807,1.0807
46.9747,1.0643,1.0597,1.0597
47.0418,1.0643,1.0404,1.0404
47.1088,1.0643,1.0252,1.0252
47.1758,1.1313,1.0807,1.0807
47.2428,1.1313,1.0597,1.0597
47.3098,1.1313,1.0404,1.0404
47.3769,1.1313,1.0252,1.0252
47.4439,1.1983,1.0807,1.0807
47.5109,1.1983,1.0597,1.0597
47.5779,1.1983,1.0404,1.0404
47.6449,1.1983,1.0252,1.0252
47.7120,1.2653,1.0807,1.0807
47.7790,1.2653,1.0597,1.0597
47.8460,1.2653,1.0404,1.0404
47.9130,1.2653,1.0252,1.0252
47.9800,1.3324,1.0807,1.0807
48.0471,1.3324,1.0597,1.0597
48.1141,1.3324,1.0404,1.0404
48.1811,1.3994,1.0597,1.0597
48.2481,1.3994,1.0807,1.0807
48.3151,1.3994,1.0597,1.0597
48.3822,1.3994,1.0404,1.0404
48.4492,1.4664,1.0597,1.0597
48.5162,1.4664,1.0807,1.0807
48.5832,1.4664,1.0597,1.0597
48.6502,1.4664,1.0404,1.0404
48.7173,1.4664,1.0252,1.0252
48.7843,1.5334,1.0744,1.0744
48.8513,1.5334,1.0744,1.0744
48.9183,1.5334,1.0597,1.0597
48.9853,1.5334,1.0404,1.0404
49.0524,1.6004,1.0597,1.0597
49.1194,1.6004,1.0807,1.0807
49.1864,1.6004,1.0597,1.0597
49.2534,1.6004,1.0404,1.0404
49.3204,1.6675,1.0597,1.0597
49.3875,1.6675,1.0744,1.0744
49.4545,1.6675,1.0744,1.0744
49.5215,1.6675,1.0597,1.0597
49.5885,1.6675,1.0404,1.0404
49.6555,1.7345,1.0597,1.0597
49.7226,1.7345,1.0744,1.0744
49.7896,1.7345,1.0744,1.0744
49.8566,1.7345,1.0597,1.0597
49.9236,1.7345,1.0404,1.0404
49.9906,1.8015,1.0597,1.0597
50.0577,1.8015,1.0744,1.0744
50.1247,1.8015,1.0744,1.0744
50.1917,1.8015,1.0597,1.0597
50.2587,1.8015,1.0404,1.0404
50.3257,1.8685,1.0597,1.0597
50.3928,1.8685,1.0744,1.0744
50.4598,1.8685,1.0744,1.0744
50.5268,1.8685,1.0723,1.0723
50.5938,1.8685,1.0597,1.0597
50.6608,1.8685,1.0404,1.0404
50.7279,1.9355,1.0723,1.0723
50.7949,1.9355,1.0744,1.0744
50.8619,1.9355,1.0744,1.0744
50.9289,1.9355,1.0597,1.0597
50.9959,1.9355,1.0404,1.0404
51.0630,1.9355,1.0252,1.0252
51.1300,2.0026,1.0744,1.0744
51.1970,2.0026,1.0744,1.0744
51.2640,2.0026,1.0723,1.0723
51.3310,2.0026,1.0597,1.0597
51.3981,2.0026,1.0404,1.0404
51.4651,2.0026,1.0252,1.0252
51.5321,2.0696,1.0744,1.0744
51.5991,2.0696,1.0744,1.0744
51.6661,2.0696,1.0723,1.0723
51.7332,2.0696,1.0597,1.0597
51.8002,2.0696,1.0404,1.0404
51.8672,2.0696,1.0252,1.0252
51.9342,2.1366,1.0744,1.0744
52.0012,2.1366,1.0744,1.0744
52.0683,2.1366,1.0723,1.0723
52.1353,2.1366,1.0597,1.0597
52.2023,2.1366,1.0404,1.0404
52.2693,2.1366,1.0252,1.0252
52.3363,2.2036,1.0744,1.0744
52.4034,2.2036,1.0744,1.0744
52.4704,2.2036,1.0723,1.0723
52.5374,2.2036,1.0597,1.0597
52.6044,2.2036,1.0404,1.0404
52.6714,2.2036,1.0252,1.0252
52.7385,2.2036,1.0142,1.0142
52.8055,2.2706,1.0744,1.0744
52.8725,2.2706,1.0723,1.0723
52.9395,2.2706,1.0597,1.0597
53.0065,2.2706,1.0404,1.0404
53.0736,2.2706,1.0252,1.0252
53.1406,2.2706,1.0142,1.0142
53.2076,2.3377,1.0744,1.0744
53.2746,2.3377,1.0723,1.0723
53.3416,2.3377,1.0723,1.0723
53.4087,2.3377,1.0597,1.0597
53.4757,2.3377,1.0404,1.0404
53.5427,2.3377,1.0252,1.0252
53.6097,2.3377,1.0142,1.0142
53.6767,2.4047,1.0744,1.0744
53.7438,2.4047,1.0723,1.0723
53.8108,2.4047,1.0723,1.0723
53.8778,2.4047,1.0597,1.0597
53.9448,2.4047,1.0404,1.0404
54.0118,2.4047,1.0252,1.0252
54.0789,2.4717,1.0744,1.0744
54.1459,2.4717,1.0744,1.0744
54.2129,2.4717,1.0723,1.0723
54.2799,2.4717,1.0597,1.0597
54.3469,2.4717,1.0404,1.0404
54.4140,2.4717,1.0252,1.0252
54.4810,2.4717,1.0142,1.0142
54.5480,2.5387,1.0744,1.0744
54.6150,2.5387,1.0723,1.0723
54.6820,2.5387,1.0723,1.0723
54.7491,2.5387,1.0597,1.0597
54.8161,2.5387,1.0404,1.0404
54.8831,2.5387,1.0252,1.0252
54.9501,2.6057,1.0723,1.0723
55.0171,2.6057,1.0744,1.0744
55.0842,2.6057,1.0723,1.0723
55.1512,2.6057,1.0597,1.0597
55.2182,2.6057,1.0404,1.0404
55.2852,2.6057,1.0252,1.0252
55.3522,2.6057,1.0142,1.0142
55.4193,2.6728,1.0744,1.0744
55.4863,2.6728,1.0723,1.0723
55.5533,2.6728,1.0723,1.0723
55.6203,2.6728,1.0597,1.0597
55.6873,2.6728,1.0404,1.0404
55.7544,2.6728,1.0252,1.0252
55.8214,2.6728,1.0142,1.0142
55.8884,2.7398,1.0744,1.0744
55.9554,2.7398,1.0723,1.0723
56.0224,2.7398,1.0723,1.0723
56.0895,2.7398,1.0597,1.0597
56.1565,2.7398,1.0404,1.0404
56.2235,2.7398,1.0252,1.0252
56.2905,2.7398,1.0142,1.0142
56.3575,2.8068,1.0744,1.0744
56.4246,2.8068,1.0723,1.0723
56.4916,2.8068,1.0723,1.0723
56.5586,2.8068,1.0597,1.0597
56.6256,2.8068,1.0404,1.0404
56.6926,2.8068,1.0252,1.0252
56.7597,2.8068,1.0142,1.0142
56.8267,2.8738,1.0744,1.0744
56.8937,2.8738,1.0723,1.0723
56.9607,2.8738,1.0723,1.0723
57.0277,2.8738,1.0723,1.0723
57.0948,2.8738,1.0597,1.0597
57.1618,2.8738,1.0404,1.0404
57.2288,2.8738,1.0252,1.0252
57.2958,2.9408,1.0723,1.0723
57.3628,2.9408,1.0744,1.0744
57.4299,2.9408,1.0723,1.0723
57.4969,2.9408,1.0723,1.0723
57.5639,2.9408,1.0597,1.0597
57.6309,2.9408,1.0404,1.0404
57.6979,2.9408,1.0252,1.0252
57.7650,3.0079,1.0723,1.0723
57.8320,3.0079,1.0723,1.0723
57.8990,3.0079,1.0723,1.0723
57.9660,3.0079,1.0723,1.0723
58.0330,3.0079,1.0723,1.0723
58.1001,3.0079,1.0723,1.0723
58.1671,3.0079,1.0597,1.0597
58.2341,3.0079,1.0404,1.0404
58.3011,3.0749,1.0723,1.0723
58.3681,3.0749,1.0723,1.0723
58.4352,3.0749,1.0723,1.0723
58.5022,3.0749,1.0723,1.0723
58.5692,3.0749,1.0723,1.0723
58.6362,3.0749,1.0723,1.0723
58.7032,3.0749,1.0723,1.0723
58.7703,3.0749,1.0723,1.0723
58.8373,3.0749,1.0597,1.0597
58.9043,3.0749,1.0404,1.0404
58.9713,3.0749,1.0252,1.0252
59.0383,3.0749,1.0142,1.0142
59.1054,3.0749,1.0075,1.0075
59.1724,3.1419,1.0723,1.0723
59.2394,3.1419,1.0723,1.0723
59.3064,3.1419,1.0723,1.0723
59.3734,3.1419,1.0723,1.0723
59.4405,3.1419,1.0723,1.0723
59.5075,3.1419,1.0723,1.0723
59.5745,3.1419,1.0723,1.0723
59.6415,3.1419,1.0723,1.0723
59.7085,3.1419,1.0723,1.0723
59.7756,3.1419,1.0723,1.0723
59.8426,3.1419,1.0597,1.0597
59.9096,3.1419,1.0404,1.0404
59.9766,3.1419,1.0252,1.0252
60.0436,3.1419,1.0142,1.0142
60.1107,3.1419,1.0075,1.0075
60.1777,3.1419,1.0053,1.0053
60.2447,3.2089,1.0723,1.0723
60.3117,3.2089,1.0723,1.0723
60.3787,3.2089,1.0723,1.0723
60.4458,3.2089,1.0723,1.0723
60.5128,3.2089,1.0723,1.0723
60.5798,3.2089,1.0723,1.0723
60.6468,3.2089,1.0723,1.0723
60.7138,3.2089,1.0723,1.0723
60.7809,3.2089,1.0723,1.0723
60.8479,3.2089,1.0723,1.0723
60.9149,3.2089,1.0723,1.0723
60.9819,3.2089,1.0723,1.0723
61.0489,3.2089,1.0723,1.0723
61.1160,3.2089,1.0723,1.0723
61.1830,3.2089,1.0723,1.0723
61.2500,3.2089,1.0723,1.0723
61.3170,3.2089,1.0723,1.0723
61.3840,3.2089,1.0723,1.0723
61.4511,3.2089,1.0723,1.0723
61.5181,3.2089,1.0723,1.0723
61.5851,3.2089,1.0723,1.0723
61.6521,3.2089,1.0723,1.0723
61.7191,3.2089,1.0723,1.0723
61.7862,3.2089,1.0723,1.0723
61.8532,3.2089,1.0723,1.0723
61.9202,3.2089,1.0723,1.0723
61.9872,3.2089,1.0723,1.0723
62.0542,3.2089,1.0723,1.0723
62.1213,3.2089,1.0723,1.0723
62.1883,3.2089,1.0723,1.0723
62.2553,3.2089,1.0723,1.0723
62.3223,3.2089,1.0723,1.0723
62.3893,3.2089,1.0723,1.0723
62.4564,3.2089,1.0723,1.0723
62.5234,3.2089,1.0723,1.0723
62.5904,3.2089,1.0723,1.0723
62.6574,3.2089,1.0723,1.0723
62.7244,3.2089,1.0723,1.0723
62.7915,3.2089,1.0723,1.0723
62.8585,3.1419,1.0142,1.0142
62.9255,3.1419,1.0252,1.0252
62.9925,3.1419,1.0404,1.0404
63.0595,3.1419,1.0597,1.0597
63.1266,3.1419,1.0723,1.0723
63.1936,3.1419,1.0723,1.0723
63.2606,3.1419,1.0723,1.0723
63.3276,3.1419,1.0723,1.0723
63.3946,3.1419,1.0723,1.0723
63.4617,3.1419,1.0723,1.0723
63.5287,3.1419,1.0723,1.0723
63.5957,3.1419,1.0723,1.0723
63.6627,3.1419,1.0723,1.0723
63.7297,3.1419,1.0723,1.0723
63.7968,3.0749,1.0053,1.0053
63.8638,3.0749,1.0053,1.0053
63.9308,3.0749,1.0075,1.0075
63.9978,3.0749,1.0142,1.0142
64.0648,3.0749,1.0252,1.0252
64.1319,3.0749,1.0404,1.0404
64.1989,3.0749,1.0597,1.0597
64.2659,3.0749,1.0723,1.0723
64.3329,3.0749,1.0723,1.0723
64.3999,3.0749,1.0723,1.0723
64.4670,3.0749,1.0723,1.0723
64.5340,3.0749,1.0723,1.0723
64.6010,3.0749,1.0723,1.0723
64.6680,3.0749,1.0723,1.0723
64.7350,3.0749,1.0723,1.0723
64.8021,3.0749,1.0723,1.0723
64.8691,3.0749,1.0723,1.0723
64.9361,3.0079,1.0404,1.0404
65.0031,3.0079,1.0597,1.0597
65.0701,3.0079,1.0723,1.0723
65.1372,3.0079,1.0723,1.0723
65.2042,3.0079,1.0723,1.0723
65.2712,3.0079,1.0723,1.0723
65.3382,3.0079,1.0723,1.0723
65.4052,3.0079,1.0723,1.0723
65.4723,3.0079,1.0723,1.0723
65.5393,3.0079,1.0723,1.0723
65.6063,2.9408,1.0404,1.0404
65.6733,2.9408,1.0597,1.0597
65.7403,2.9408,1.0723,1.0723
65.8074,2.9408,1.0723,1.0723
65.8744,2.9408,1.0723,1.0723
65.9414,2.9408,1.0723,1.0723
66.0084,2.9408,1.0723,1.0723
66.0754,2.9408,1.0723,1.0723
66.1425,2.8738,1.0252,1.0252
66.2095,2.8738,1.0404,1.0404
66.2765,2.8738,1.0597,1.0597
66.3435,2.8738,1.0723,1.0723
66.4105,2.8738,1.0723,1.0723
66.4776,2.8738,1.0723,1.0723
66.5446,2.8738,1.0723,1.0723
66.6116,2.8068,1.0142,1.0142
66.6786,2.8068,1.0252,1.0252
66.7456,2.8068,1.0404,1.0404
66.8127,2.8068,1.0597,1.0597
66.8797,2.8068,1.0723,1.0723
66.9467,2.8068,1.0723,1.0723
67.0137,2.7398,1.0075,1.0075
67.0807,2.7398,1.0142,1.0142
67.1478,2.7398,1.0252,1.0252
67.2148,2.7398,1.0404,1.0404
67.2818,2.7398,1.0597,1.0597
67.3488,2.7398,1.0723,1.0723
67.4158,2.7398,1.0744,1.0744
67.4829,2.6728,1.0142,1.0142
67.5499,2.6728,1.0252,1.0252
67.6169,2.6728,1.0404,1.0404
67.6839,2.6728,1.0597,1.0597
67.7509,2.6728,1.0723,1.0723
67.8180,2.6728,1.0723,1.0723
67.8850,2.6728,1.0744,1.0744
67.9520,2.6057,1.0142,1.0142
68.0190,2.6057,1.0252,1.0252
68.0860,2.6057,1.0404,1.0404
68.1531,2.6057,1.0597,1.0597
68.2201,2.6057,1.0744,1.0744
68.2871,2.6057,1.0744,1.0744
68.3541,2.5387,1.0252,1.0252
68.4211,2.5387,1.0404,1.0404
68.4882,2.5387,1.0597,1.0597
68.5552,2.5387,1.0723,1.0723
68.6222,2.5387,1.0744,1.0744
68.6892,2.5387,1.0744,1.0744
68.7562,2.5387,1.0723,1.0723
68.8233,2.4717,1.0404,1.0404
68.8903,2.4717,1.0597,1.0597
68.9573,2.4717,1.0723,1.0723
69.0243,2.4717,1.0744,1.0744
69.0913,2.4717,1.0744,1.0744
69.1584,2.4047,1.0252,1.0252
69.2254,2.4047,1.0404,1.0404
69.2924,2.4047,1.0597,1.0597
69.3594,2.4047,1.0744,1.0744
69.4264,2.4047,1.0744,1.0744
69.4935,2.4047,1.0723,1.0723
69.5605,2.3377,1.0404,1.0404
69.6275,2.3377,1.0597,1.0597
69.6945,2.3377,1.0723,1.0723
69.7615,2.3377,1.0744,1.0744
69.8286,2.3377,1.0744,1.0744
69.8956,2.3377,1.0597,1.0597
69.9626,2.2706,1.0404,1.0404
70.0296,2.2706,1.0597,1.0597
70.0966,2.2706,1.0744,1.0744
70.1637,2.2706,1.0744,1.0744
70.2307,2.2706,1.0597,1.0597
70.2977,2.2036,1.0404,1.0404
70.3647,2.2036,1.0597,1.0597
70.4317,2.2036,1.0744,1.0744
70.4988,2.2036,1.0744,1.0744
70.5658,2.2036,1.0597,1.0597
70.6328,2.1366,1.0404,1.0404
70.6998,2.1366,1.0597,1.0597
70.7668,2.1366,1.0744,1.0744
70.8339,2.1366,1.0744,1.0744
70.9009,2.1366,1.0597,1.0597
70.9679,2.0696,1.0404,1.0404
71.0349,2.0696,1.0597,1.0597
71.1019,2.0696,1.0744,1.0744
71.1690,2.0696,1.0744,1.0744
71.2360,2.0696,1.0597,1.0597
71.3030,2.0026,1.0404,1.0404
71.3700,2.0026,1.0597,1.0597
71.4370,2.0026,1.0744,1.0744
71.5041,2.0026,1.0744,1.0744
71.5711,2.0026,1.0597,1.0597
71.6381,1.9355,1.0404,1.0404
71.7051,1.9355,1.0597,1.0597
71.7721,1.9355,1.0744,1.0744
71.8392,1.9355,1.0744,1.0744
71.9062,1.9355,1.0597,1.0597
71.9732,1.8685,1.0404,1.0404
72.0402,1.8685,1.0597,1.0597
72.1072,1.8685,1.0744,1.0744
72.1743,1.8685,1.0744,1.0744
72.2413,1.8015,1.0252,1.0252
72.3083,1.8015,1.0404,1.0404
72.3753,1.8015,1.0597,1.0597
72.4423,1.8015,1.0807,1.0807
72.5094,1.7345,1.0252,1.0252
72.5764,1.7345,1.0404,1.0404
72.6434,1.7345,1.0597,1.0597
72.7104,1.6675,1.0142,1.0142
72.7774,1.6675,1.0252,1.0252
72.8445,1.6675,1.0404,1.0404
72.9115,1.6675,1.0597,1.0597
72.9785,1.6675,1.0807,1.0807
73.0455,1.6004,1.0252,1.0252
73.1125,1.6004,1.0404,1.0404
73.1796,1.6004,1.0597,1.0597
73.2466,1.5334,1.0208,1.0208
73.3136,1.5334,1.0404,1.0404
73.3806,1.5334,1.0597,1.0597
