# x_m,y_m,w_tr_right_m,w_tr_left_m
-50.6841,4.5726,1.2359,1.2359
-50.7492,4.5726,1.2359,1.2359
-50.8142,4.5075,1.1709,1.1709
-50.8793,4.5075,1.1709,1.1709
-50.9443,4.5075,1.1727,1.1727
-51.0094,4.5075,1.1781,1.1781
-51.0744,4.5075,1.1871,1.1871
-51.1395,4.5075,1.1995,1.1995
-51.2045,4.5075,1.2152,1.2152
-51.2696,4.5075,1.2342,1.2342
-51.3346,4.4425,1.1781,1.1781
-51.3997,4.4425,1.1871,1.1871
-51.4647,4.4425,1.1995,1.1995
-51.5298,4.4425,1.2152,1.2152
-51.5948,4.4425,1.2342,1.2342
-51.6599,4.4425,1.2513,1.2513
-51.7249,4.4425,1.2630,1.2630
-51.7900,4.3774,1.2152,1.2152
-51.8550,4.3774,1.2342,1.2342
-51.9201,4.3124,1.1959,1.1959
-51.9851,4.3124,1.2222,1.2222
-52.0502,4.3124,1.2513,1.2513
-52.1152,4.2473,1.2222,1.2222
-52.1803,4.2473,1.2513,1.2513
-52.2453,4.2473,1.2813,1.2813
-52.3104,4.1823,1.2513,1.2513
-52.3754,4.1823,1.2813,1.2813
-52.4405,4.1172,1.2513,1.2513
-52.5055,4.1172,1.2813,1.2813
-52.5706,4.0522,1.2513,1.2513
-52.6356,4.0522,1.2630,1.2630
-52.7007,3.9871,1.2630,1.2630
-52.7657,3.9221,1.2496,1.2496
-52.8308,3.9221,1.2630,1.2630
-52.8958,3.8570,1.2830,1.2830
-52.9609,3.7920,1.2630,1.2630
-53.0259,3.7269,1.2496,1.2496
-53.0910,3.6619,1.2428,1.2428
-53.1560,3.6619,1.2496,1.2496
-53.2211,3.5968,1.2630,1.2630
-53.2861,3.5318,1.2830,1.2830
-53.3512,3.4667,1.2879,1.2879
-53.4162,3.4017,1.2879,1.2879
-53.4813,3.3366,1.2830,1.2830
-53.5463,3.2716,1.2630,1.2630
-53.6114,3.2065,1.2496,1.2496
-53.6764,3.1415,1.2428,1.2428
-53.6764,3.0764,1.2496,1.2496
-53.7415,3.0114,1.2630,1.2630
-53.8065,2.9463,1.2830,1.2830
-53.8716,2.8813,1.2630,1.2630
-53.9366,2.8162,1.2496,1.2496
-53.9366,2.7512,1.2630,1.2630
-54.0017,2.6861,1.2630,1.2630
-54.0667,2.6211,1.2496,1.2496
-54.0667,2.5560,1.2630,1.2630
-54.1318,2.4910,1.2630,1.2630
-54.1968,2.4259,1.2496,1.2496
-54.1968,2.3609,1.2630,1.2630
-54.2619,2.2958,1.2513,1.2513
-54.2619,2.2308,1.2513,1.2513
-54.3269,2.1657,1.2630,1.2630
-54.3269,2.1007,1.2513,1.2513
-54.3920,2.0356,1.2813,1.2813
-54.4570,1.9706,1.2513,1.2513
-54.4570,1.9055,1.2780,1.2780
-54.4570,1.8405,1.2513,1.2513
-54.5221,1.7754,1.2563,1.2563
-54.5221,1.7104,1.2513,1.2513
-54.5871,1.6453,1.2513,1.2513
-54.5871,1.5803,1.2563,1.2563
-54.6522,1.5152,1.2513,1.2513
-54.6522,1.4502,1.2780,1.2780
-54.6522,1.3851,1.2513,1.2513
-54.7172,1.3201,1.2563,1.2563
-54.7172,1.2550,1.2563,1.2563
-54.7823,1.1900,1.2342,1.2342
-54.7823,1.1249,1.2563,1.2563
-54.7823,1.0599,1.2563,1.2563
-54.8473,0.9948,1.2342,1.2342
-54.8473,0.9298,1.2563,1.2563
-54.8473,0.8647,1.2563,1.2563
-54.8473,0.7997,1.2342,1.2342
-54.9124,0.7346,1.2563,1.2563
-54.9124,0.6696,1.2630,1.2630
-54.9124,0.6045,1.2513,1.2513
-54.9124,0.5395,1.2342,1.2342
-54.9774,0.4744,1.2630,1.2630
-54.9774,0.4094,1.2630,1.2630
-54.9774,0.3443,1.2513,1.2513
-54.9774,0.2793,1.2342,1.2342
-55.0425,0.2142,1.2513,1.2513
-55.0425,0.1492,1.2630,1.2630
-55.0425,0.0841,1.2513,1.2513
-55.0425,0.0191,1.2428,1.2428
-55.1075,-0.0460,1.2428,1.2428
-55.1075,-0.1110,1.2513,1.2513
-55.1075,-0.1761,1.2630,1.2630
-55.1075,-0.2411,1.2513,1.2513
-55.1075,-0.3062,1.2428,1.2428
-55.1075,-0.3712,1.2377,1.2377
-55.1075,-0.4363,1.2359,1.2359
-55.1075,-0.5013,1.2342,1.2342
-55.1075,-0.5664,1.2152,1.2152
-55.1726,-0.6314,1.2630,1.2630
-55.1726,-0.6965,1.2513,1.2513
-55.1726,-0.7615,1.2428,1.2428
-55.1726,-0.8266,1.2377,1.2377
-55.1726,-0.8916,1.2359,1.2359
-55.2376,-0.9567,1.2377,1.2377
-55.2376,-1.0217,1.2428,1.2428
-55.2376,-1.0868,1.2513,1.2513
-55.2376,-1.1518,1.2630,1.2630
-55.2376,-1.2169,1.2780,1.2780
-55.2376,-1.2819,1.2961,1.2961
-55.2376,-1.3470,1.3010,1.3010
-55.2376,-1.4120,1.3010,1.3010
-55.2376,-1.4771,1.2961,1.2961
-55.2376,-1.5421,1.2780,1.2780
-55.2376,-1.6072,1.2630,1.2630
-55.2376,-1.6722,1.2513,1.2513
-55.2376,-1.7373,1.2428,1.2428
-55.2376,-1.8023,1.2377,1.2377
-55.2376,-1.8674,1.2359,1.2359
-55.2376,-1.9324,1.2377,1.2377
-55.2376,-1.9975,1.2428,1.2428
-55.2376,-2.0625,1.2513,1.2513
-55.2376,-2.1276,1.2630,1.2630
-55.2376,-2.1926,1.2780,1.2780
-55.2376,-2.2577,1.2961,1.2961
-55.2376,-2.3227,1.3010,1.3010
-55.2376,-2.3878,1.3010,1.3010
-55.2376,-2.4528,1.3010,1.3010
-55.2376,-2.5179,1.2961,1.2961
-55.2376,-2.5829,1.2780,1.2780
-55.2376,-2.6480,1.2630,1.2630
-55.2376,-2.7130,1.2513,1.2513
-55.1726,-2.7781,1.2359,1.2359
-55.1726,-2.8431,1.2359,1.2359
-55.1726,-2.9082,1.2377,1.2377
-55.1726,-2.9732,1.2428,1.2428
-55.1726,-3.0383,1.2513,1.2513
-55.1075,-3.1033,1.1995,1.1995
-55.1075,-3.1684,1.2152,1.2152
-55.1075,-3.2334,1.2342,1.2342
-55.1075,-3.2985,1.2377,1.2377
-55.1075,-3.3635,1.2428,1.2428
-55.1075,-3.4286,1.2513,1.2513
-55.1075,-3.4936,1.2630,1.2630
-55.1075,-3.5587,1.2513,1.2513
-55.1075,-3.6237,1.2428,1.2428
-55.0425,-3.6888,1.2428,1.2428
-55.0425,-3.7538,1.2513,1.2513
-55.0425,-3.8189,1.2630,1.2630
-54.9774,-3.8839,1.2152,1.2152
-54.9774,-3.9490,1.2342,1.2342
-54.9774,-4.0140,1.2563,1.2563
-54.9774,-4.0791,1.2630,1.2630
-54.9124,-4.1441,1.2342,1.2342
-54.9124,-4.2092,1.2513,1.2513
-54.9124,-4.2742,1.2630,1.2630
-54.9124,-4.3393,1.2563,1.2563
-54.9124,-4.4043,1.2342,1.2342
-54.8473,-4.4694,1.2563,1.2563
-54.8473,-4.5344,1.2563,1.2563
-54.8473,-4.5995,1.2342,1.2342
-54.7823,-4.6645,1.2563,1.2563
-54.7823,-4.7296,1.2563,1.2563
-54.7172,-4.7946,1.2513,1.2513
-54.7172,-4.8597,1.2780,1.2780
-54.7172,-4.9247,1.2513,1.2513
-54.6522,-4.9898,1.2563,1.2563
-54.6522,-5.0548,1.2513,1.2513
-54.5871,-5.1199,1.2513,1.2513
-54.5871,-5.1849,1.2563,1.2563
-54.5221,-5.2500,1.2513,1.2513
-54.5221,-5.3150,1.2780,1.2780
-54.5221,-5.3801,1.2513,1.2513
-54.4570,-5.4451,1.2813,1.2813
-54.3920,-5.5102,1.2513,1.2513
-54.3920,-5.5752,1.2630,1.2630
-54.3269,-5.6403,1.2513,1.2513
-54.3269,-5.7053,1.2513,1.2513
-54.2619,-5.7704,1.2513,1.2513
-54.2619,-5.8354,1.2496,1.2496
-54.1968,-5.9005,1.2630,1.2630
-54.1968,-5.9655,1.2274,1.2274
-54.1318,-6.0306,1.2513,1.2513
-54.0667,-6.0956,1.2630,1.2630
-54.0017,-6.1607,1.2496,1.2496
-54.0017,-6.2257,1.2496,1.2496
-53.9366,-6.2908,1.2630,1.2630
-53.8716,-6.3558,1.2630,1.2630
-53.8065,-6.4209,1.2496,1.2496
-53.7415,-6.4859,1.2428,1.2428
-53.7415,-6.5510,1.2496,1.2496
-53.6764,-6.6160,1.2630,1.2630
-53.6114,-6.6811,1.2830,1.2830
-53.5463,-6.7461,1.2830,1.2830
-53.4813,-6.8112,1.2630,1.2630
-53.4162,-6.8762,1.2496,1.2496
-53.3512,-6.9413,1.2428,1.2428
-53.2861,-7.0063,1.2428,1.2428
-53.2211,-7.0714,1.2428,1.2428
-53.1560,-7.1364,1.2428,1.2428
-53.0910,-7.2015,1.2428,1.2428
-53.0259,-7.2665,1.2496,1.2496
-52.9609,-7.3316,1.2630,1.2630
-52.8958,-7.3966,1.2830,1.2830
-52.8308,-7.4617,1.2830,1.2830
-52.7657,-7.5267,1.2630,1.2630
-52.7007,-7.5918,1.2496,1.2496
-52.6356,-7.5918,1.2428,1.2428
-52.5706,-7.6568,1.2496,1.2496
-52.5055,-7.7219,1.2630,1.2630
-52.4405,-7.7869,1.2630,1.2630
-52.3754,-7.8520,1.2496,1.2496
-52.3104,-7.8520,1.2496,1.2496
-52.2453,-7.9170,1.2630,1.2630
-52.1803,-7.9821,1.2630,1.2630
-52.1152,-8.0471,1.2496,1.2496
-52.0502,-8.0471,1.2496,1.2496
-51.9851,-8.1122,1.2630,1.2630
-51.9201,-8.1772,1.2630,1.2630
-51.8550,-8.2423,1.2496,1.2496
-51.7900,-8.2423,1.2630,1.2630
-51.7249,-8.3073,1.2513,1.2513
-51.6599,-8.3073,1.2513,1.2513
-51.5948,-8.3724,1.2630,1.2630
-51.5298,-8.4374,1.2496,1.2496
-51.4647,-8.4374,1.2630,1.2630
-51.3997,-8.5025,1.2513,1.2513
-51.3346,-8.5025,1.2513,1.2513
-51.2696,-8.5675,1.2630,1.2630
-51.2045,-8.5675,1.2513,1.2513
-51.1395,-8.6326,1.2813,1.2813
-51.0744,-8.6976,1.2513,1.2513
-51.0094,-8.6976,1.2813,1.2813
-50.9443,-8.7627,1.2513,1.2513
-50.8793,-8.7627,1.2813,1.2813
-50.8142,-8.8277,1.2513,1.2513
-50.7492,-8.8277,1.2813,1.2813
-50.6841,-8.8928,1.2513,1.2513
-50.6191,-8.8928,1.2813,1.2813
-50.5540,-8.8928,1.2513,1.2513
-50.4890,-8.9578,1.2780,1.2780
-50.4239,-8.9578,1.2513,1.2513
-50.3589,-9.0229,1.2563,1.2563
-50.2938,-9.0229,1.2563,1.2563
-50.2288,-9.0879,1.2513,1.2513
-50.1637,-9.0879,1.2780,1.2780
-50.0987,-9.1530,1.2342,1.2342
-50.0336,-9.1530,1.2563,1.2563
-49.9686,-9.1530,1.2563,1.2563
-49.9035,-9.2180,1.2342,1.2342
-49.8385,-9.2180,1.2563,1.2563
-49.7734,-9.2180,1.2563,1.2563
-49.7084,-9.2831,1.2513,1.2513
-49.6433,-9.2831,1.2780,1.2780
-49.5783,-9.2831,1.2563,1.2563
-49.5132,-9.3481,1.2513,1.2513
-49.4482,-9.3481,1.2630,1.2630
-49.3831,-9.3481,1.2563,1.2563
-49.3181,-9.3481,1.2342,1.2342
-49.2530,-9.4132,1.2563,1.2563
-49.1880,-9.4132,1.2630,1.2630
-49.1229,-9.4132,1.2513,1.2513
-49.0579,-9.4782,1.2513,1.2513
-48.9928,-9.4782,1.2630,1.2630
-48.9278,-9.4782,1.2630,1.2630
-48.8627,-9.4782,1.2513,1.2513
-48.7977,-9.4782,1.2342,1.2342
-48.7326,-9.5433,1.2630,1.2630
-48.6676,-9.5433,1.2630,1.2630
-48.6025,-9.5433,1.2513,1.2513
-48.5375,-9.6083,1.2428,1.2428
-48.4724,-9.6083,1.2513,1.2513
-48.4074,-9.6083,1.2630,1.2630
-48.3423,-9.6083,1.2513,1.2513
-48.2773,-9.6083,1.2428,1.2428
-48.2122,-9.6734,1.2377,1.2377
-48.1472,-9.6734,1.2428,1.2428
-48.0821,-9.6734,1.2513,1.2513
-48.0171,-9.6734,1.2630,1.2630
-47.9520,-9.6734,1.2513,1.2513
-47.8870,-9.6734,1.2428,1.2428
-47.8219,-9.6734,1.2377,1.2377
-47.7569,-9.6734,1.2359,1.2359
-47.6918,-9.7384,1.2513,1.2513
-47.6268,-9.7384,1.2630,1.2630
-47.5617,-9.7384,1.2630,1.2630
-47.4967,-9.7384,1.2513,1.2513
-47.4316,-9.7384,1.2428,1.2428
-47.3666,-9.7384,1.2377,1.2377
-47.3015,-9.7384,1.2359,1.2359
-47.2365,-9.8035,1.2428,1.2428
-47.1714,-9.8035,1.2513,1.2513
-47.1064,-9.8035,1.2630,1.2630
-47.0413,-9.8035,1.2780,1.2780
-46.9763,-9.8035,1.2630,1.2630
-46.9112,-9.8035,1.2513,1.2513
-46.8462,-9.8035,1.2428,1.2428
-46.7811,-9.8035,1.2377,1.2377
-46.7161,-9.8035,1.2359,1.2359
-46.6510,-9.8035,1.2359,1.2359
-46.5860,-9.8035,1.2359,1.2359
-46.5209,-9.8035,1.2359,1.2359
-46.4559,-9.8035,1.2359,1.2359
-46.3908,-9.8035,1.2359,1.2359
-46.3258,-9.8035,1.2359,1.2359
-46.2607,-9.8685,1.2359,1.2359
-46.1957,-9.8035,1.2359,1.2359
-46.1306,-9.8035,1.2359,1.2359
-46.0656,-9.8035,1.2359,1.2359
-46.0005,-9.8035,1.2359,1.2359
-45.9355,-9.8035,1.2359,1.2359
-45.8704,-9.8035,1.2359,1.2359
-45.8054,-9.8035,1.2359,1.2359
-45.7403,-9.8035,1.2359,1.2359
-45.6753,-9.8035,1.2377,1.2377
-45.6102,-9.8035,1.2428,1.2428
-45.5452,-9.8035,1.2513,1.2513
-45.4801,-9.8035,1.2630,1.2630
-45.4151,-9.8035,1.2630,1.2630
-45.3500,-9.7384,1.2342,1.2342
-45.2850,-9.7384,1.2359,1.2359
-45.2199,-9.7384,1.2377,1.2377
-45.1549,-9.7384,1.2428,1.2428
-45.0898,-9.7384,1.2513,1.2513
-45.0248,-9.7384,1.2630,1.2630
-44.9597,-9.7384,1.2513,1.2513
-44.8947,-9.7384,1.2428,1.2428
-44.8296,-9.6734,1.2428,1.2428
-44.7646,-9.6734,1.2513,1.2513
-44.6995,-9.6734,1.2630,1.2630
-44.6345,-9.6734,1.2630,1.2630
-44.5694,-9.6734,1.2513,1.2513
-44.5044,-9.6734,1.2342,1.2342
-44.4393,-9.6083,1.2513,1.2513
-44.3743,-9.6083,1.2630,1.2630
-44.3092,-9.6083,1.2513,1.2513
-44.2442,-9.6083,1.2342,1.2342
-44.1791,-9.5433,1.2513,1.2513
-44.1141,-9.5433,1.2630,1.2630
-44.0490,-9.5433,1.2513,1.2513
-43.9840,-9.5433,1.2428,1.2428
-43.9189,-9.4782,1.2513,1.2513
-43.8539,-9.4782,1.2630,1.2630
-43.7888,-9.4782,1.2630,1.2630
-43.7238,-9.4782,1.2513,1.2513
-43.6587,-9.4782,1.2342,1.2342
-43.5937,-9.4132,1.2630,1.2630
-43.5286,-9.4132,1.2630,1.2630
-43.4636,-9.4132,1.2513,1.2513
-43.3985,-9.4132,1.2342,1.2342
-43.3335,-9.4132,1.2152,1.2152
-43.2684,-9.3481,1.2630,1.2630
-43.2034,-9.3481,1.2513,1.2513
-43.1383,-9.3481,1.2428,1.2428
-43.0733,-9.3481,1.2342,1.2342
-43.0082,-9.2831,1.2630,1.2630
-42.9432,-9.2831,1.2630,1.2630
-42.8781,-9.2831,1.2513,1.2513
-42.8131,-9.2831,1.2428,1.2428
-42.7480,-9.2831,1.2342,1.2342
-42.6830,-9.2180,1.2630,1.2630
-42.6179,-9.2180,1.2630,1.2630
-42.5529,-9.2180,1.2513,1.2513
-42.4878,-9.2180,1.2342,1.2342
-42.4228,-9.1530,1.2513,1.2513
-42.3577,-9.1530,1.2630,1.2630
-42.2927,-9.1530,1.2513,1.2513
-42.2276,-9.1530,1.2428,1.2428
-42.1626,-9.1530,1.2342,1.2342
-42.0975,-9.0879,1.2630,1.2630
-42.0325,-9.0879,1.2630,1.2630
-41.9674,-9.0879,1.2513,1.2513
-41.9024,-9.0879,1.2342,1.2342
-41.8373,-9.0229,1.2513,1.2513
-41.7723,-9.0229,1.2630,1.2630
-41.7072,-9.0229,1.2513,1.2513
-41.6422,-9.0229,1.2428,1.2428
-41.5771,-9.0229,1.2342,1.2342
-41.5121,-8.9578,1.2630,1.2630
-41.4470,-8.9578,1.2630,1.2630
-41.3820,-8.9578,1.2513,1.2513
-41.3169,-8.9578,1.2342,1.2342
-41.2519,-8.9578,1.2152,1.2152
-41.1868,-8.8928,1.2630,1.2630
-41.1218,-8.8928,1.2513,1.2513
-41.0567,-8.8928,1.2428,1.2428
-40.9917,-8.8928,1.2342,1.2342
-40.9266,-8.8277,1.2513,1.2513
-40.8616,-8.8277,1.2630,1.2630
-40.7965,-8.8277,1.2513,1.2513
-40.7315,-8.8277,1.2428,1.2428
-40.6664,-8.8277,1.2342,1.2342
-40.6014,-8.7627,1.2630,1.2630
-40.5363,-8.7627,1.2630,1.2630
-40.4713,-8.7627,1.2513,1.2513
-40.4062,-8.7627,1.2342,1.2342
-40.3412,-8.6976,1.2513,1.2513
-40.2761,-8.6976,1.2630,1.2630
-40.2111,-8.6976,1.2513,1.2513
-40.1460,-8.6976,1.2428,1.2428
-40.0810,-8.6976,1.2342,1.2342
-40.0159,-8.6326,1.2630,1.2630
-39.9509,-8.6326,1.2630,1.2630
-39.8858,-8.6326,1.2513,1.2513
-39.8208,-8.6326,1.2342,1.2342
-39.7557,-8.5675,1.2513,1.2513
-39.6907,-8.5675,1.2630,1.2630
-39.6256,-8.5675,1.2513,1.2513
-39.5606,-8.5675,1.2428,1.2428
-39.4955,-8.5675,1.2342,1.2342
-39.4305,-8.5025,1.2630,1.2630
-39.3654,-8.5025,1.2630,1.2630
-39.3004,-8.5025,1.2513,1.2513
-39.2353,-8.5025,1.2342,1.2342
-39.1703,-8.4374,1.2513,1.2513
-39.1052,-8.4374,1.2630,1.2630
-39.0402,-8.4374,1.2513,1.2513
-38.9751,-8.4374,1.2428,1.2428
-38.9101,-8.4374,1.2342,1.2342
-38.8450,-8.3724,1.2630,1.2630
-38.7800,-8.3724,1.2630,1.2630
-38.7149,-8.3724,1.2513,1.2513
-38.6499,-8.3724,1.2342,1.2342
-38.5848,-8.3073,1.2513,1.2513
-38.5198,-8.3073,1.2630,1.2630
-38.4547,-8.3073,1.2513,1.2513
-38.3897,-8.3073,1.2428,1.2428
-38.3246,-8.3073,1.2342,1.2342
-38.2596,-8.2423,1.2630,1.2630
-38.1945,-8.2423,1.2630,1.2630
-38.1295,-8.2423,1.2513,1.2513
-38.0644,-8.2423,1.2342,1.2342
-37.9994,-8.1772,1.2513,1.2513
-37.9343,-8.1772,1.2630,1.2630
-37.8693,-8.1772,1.2513,1.2513
-37.8042,-8.1772,1.2428,1.2428
-37.7392,-8.1772,1.2342,1.2342
-37.6741,-8.1122,1.2630,1.2630
-37.6091,-8.1122,1.2630,1.2630
-37.5440,-8.1122,1.2513,1.2513
-37.4790,-8.1122,1.2342,1.2342
-37.4139,-8.0471,1.2513,1.2513
-37.3489,-8.0471,1.2630,1.2630
-37.2838,-8.0471,1.2513,1.2513
-37.2188,-8.0471,1.2428,1.2428
-37.1537,-8.0471,1.2342,1.2342
-37.0887,-7.9821,1.2630,1.2630
-37.0236,-7.9821,1.2630,1.2630
-36.9586,-7.9821,1.2513,1.2513
-36.8935,-7.9821,1.2342,1.2342
-36.8285,-7.9170,1.2513,1.2513
-36.7634,-7.9170,1.2630,1.2630
-36.6984,-7.9170,1.2513,1.2513
-36.6333,-7.9170,1.2428,1.2428
-36.5683,-7.9170,1.2342,1.2342
-36.5032,-7.8520,1.2630,1.2630
-36.4382,-7.8520,1.2630,1.2630
-36.3731,-7.8520,1.2513,1.2513
-36.3081,-7.8520,1.2342,1.2342
-36.2430,-7.7869,1.2513,1.2513
-36.1780,-7.7869,1.2630,1.2630
-36.1129,-7.7869,1.2513,1.2513
-36.0479,-7.7869,1.2428,1.2428
-35.9828,-7.7869,1.2342,1.2342
-35.9178,-7.7219,1.2630,1.2630
-35.8527,-7.7219,1.2630,1.2630
-35.7877,-7.7219,1.2513,1.2513
-35.7226,-7.7219,1.2342,1.2342
-35.6576,-7.7219,1.2152,1.2152
-35.5925,-7.6568,1.2630,1.2630
-35.5275,-7.6568,1.2513,1.2513
-35.4624,-7.6568,1.2428,1.2428
-35.3974,-7.6568,1.2342,1.2342
-35.3323,-7.5918,1.2630,1.2630
-35.2673,-7.5918,1.2630,1.2630
-35.2022,-7.5918,1.2513,1.2513
-35.1372,-7.5918,1.2428,1.2428
-35.0721,-7.5918,1.2342,1.2342
-35.0071,-7.5267,1.2630,1.2630
-34.9420,-7.5267,1.2630,1.2630
-34.8770,-7.5267,1.2513,1.2513
-34.8119,-7.5267,1.2342,1.2342
-34.7469,-7.5267,1.2152,1.2152
-34.6818,-7.4617,1.2630,1.2630
-34.6168,-7.4617,1.2513,1.2513
-34.5517,-7.4617,1.2428,1.2428
-34.4867,-7.4617,1.2342,1.2342
-34.4216,-7.4617,1.2152,1.2152
-34.3566,-7.3966,1.2630,1.2630
-34.2915,-7.3966,1.2513,1.2513
-34.2265,-7.3966,1.2428,1.2428
-34.1614,-7.3966,1.2342,1.2342
-34.0964,-7.3966,1.2152,1.2152
-34.0313,-7.3316,1.2630,1.2630
-33.9663,-7.3316,1.2513,1.2513
-33.9012,-7.3316,1.2428,1.2428
-33.8362,-7.3316,1.2342,1.2342
-33.7711,-7.3316,1.2152,1.2152
-33.7061,-7.2665,1.2630,1.2630
-33.6410,-7.2665,1.2513,1.2513
-33.5760,-7.2665,1.2428,1.2428
-33.5109,-7.2665,1.2342,1.2342
-33.4459,-7.2015,1.2513,1.2513
-33.3808,-7.2015,1.2630,1.2630
-33.3158,-7.2015,1.2513,1.2513
-33.2507,-7.2015,1.2428,1.2428
-33.1857,-7.2015,1.2342,1.2342
-33.1206,-7.1364,1.2513,1.2513
-33.0556,-7.1364,1.2630,1.2630
-32.9905,-7.1364,1.2513,1.2513
-32.9255,-7.1364,1.2428,1.2428
-32.8604,-7.1364,1.2342,1.2342
-32.7954,-7.1364,1.2152,1.2152
-32.7303,-7.0714,1.2630,1.2630
-32.6653,-7.0714,1.2513,1.2513
-32.6002,-7.0714,1.2428,1.2428
-32.5352,-7.0714,1.2342,1.2342
-32.4701,-7.0714,1.2152,1.2152
-32.4051,-7.0063,1.2630,1.2630
-32.3400,-7.0063,1.2513,1.2513
-32.2750,-7.0063,1.2428,1.2428
-32.2099,-7.0063,1.2377,1.2377
-32.1449,-7.0063,1.2342,1.2342
-32.0798,-6.9413,1.2630,1.2630
-32.0148,-6.9413,1.2630,1.2630
-31.9497,-6.9413,1.2513,1.2513
-31.8847,-6.9413,1.2428,1.2428
-31.8196,-6.9413,1.2342,1.2342
-31.7546,-6.8762,1.2630,1.2630
-31.6895,-6.8762,1.2630,1.2630
-31.6245,-6.8762,1.2513,1.2513
-31.5594,-6.8762,1.2428,1.2428
-31.4944,-6.8762,1.2342,1.2342
-31.4293,-6.8112,1.2630,1.2630
-31.3643,-6.8112,1.2630,1.2630
-31.2992,-6.8112,1.2513,1.2513
-31.2342,-6.8112,1.2428,1.2428
-31.1691,-6.8112,1.2342,1.2342
-31.1041,-6.7461,1.2630,1.2630
-31.0390,-6.7461,1.2630,1.2630
-30.9740,-6.7461,1.2513,1.2513
-30.9089,-6.7461,1.2428,1.2428
-30.8439,-6.7461,1.2342,1.2342
-30.7788,-6.6811,1.2630,1.2630
-30.7138,-6.6811,1.2630,1.2630
-30.6487,-6.6811,1.2513,1.2513
-30.5837,-6.6811,1.2428,1.2428
-30.5186,-6.6811,1.2342,1.2342
-30.4536,-6.6160,1.2513,1.2513
-30.3885,-6.6160,1.2630,1.2630
-30.3235,-6.6160,1.2513,1.2513
-30.2584,-6.6160,1.2428,1.2428
-30.1934,-6.6160,1.2342,1.2342
-30.1283,-6.5510,1.2513,1.2513
-30.0633,-6.5510,1.2630,1.2630
-29.9982,-6.5510,1.2513,1.2513
-29.9332,-6.5510,1.2428,1.2428
-29.8681,-6.5510,1.2342,1.2342
-29.8031,-6.4859,1.2630,1.2630
-29.7380,-6.4859,1.2630,1.2630
-29.6730,-6.4859,1.2513,1.2513
-29.6079,-6.4859,1.2342,1.2342
-29.5429,-6.4859,1.2152,1.2152
-29.4778,-6.4209,1.2630,1.2630
-29.4128,-6.4209,1.2513,1.2513
-29.3477,-6.4209,1.2428,1.2428
-29.2827,-6.4209,1.2342,1.2342
-29.2176,-6.3558,1.2513,1.2513
-29.1526,-6.3558,1.2630,1.2630
-29.0875,-6.3558,1.2513,1.2513
-29.0225,-6.3558,1.2428,1.2428
-28.9574,-6.3558,1.2342,1.2342
-28.8924,-6.2908,1.2630,1.2630
-28.8273,-6.2908,1.2630,1.2630
-28.7623,-6.2908,1.2513,1.2513
-28.6972,-6.2908,1.2342,1.2342
-28.6322,-6.2257,1.2513,1.2513
-28.5671,-6.2257,1.2630,1.2630
-28.5021,-6.2257,1.2513,1.2513
-28.4370,-6.2257,1.2428,1.2428
-28.3720,-6.2257,1.2342,1.2342
-28.3069,-6.1607,1.2630,1.2630
-28.2419,-6.1607,1.2630,1.2630
-28.1768,-6.1607,1.2513,1.2513
-28.1118,-6.1607,1.2342,1.2342
-28.0467,-6.1607,1.2152,1.2152
-27.9817,-6.0956,1.2630,1.2630
-27.9166,-6.0956,1.2513,1.2513
-27.8516,-6.0956,1.2428,1.2428
-27.7865,-6.0956,1.2342,1.2342
-27.7215,-6.0306,1.2513,1.2513
-27.6564,-6.0306,1.2630,1.2630
-27.5914,-6.0306,1.2513,1.2513
-27.5263,-6.0306,1.2428,1.2428
-27.4613,-6.0306,1.2342,1.2342
-27.3962,-5.9655,1.2630,1.2630
-27.3312,-5.9655,1.2630,1.2630
-27.2661,-5.9655,1.2513,1.2513
-27.2011,-5.9655,1.2342,1.2342
-27.1360,-5.9655,1.2152,1.2152
-27.0710,-5.9005,1.2630,1.2630
-27.0059,-5.9005,1.2513,1.2513
-26.9409,-5.9005,1.2428,1.2428
-26.8758,-5.9005,1.2342,1.2342
-26.8108,-5.8354,1.2630,1.2630
-26.7457,-5.8354,1.2630,1.2630
-26.6807,-5.8354,1.2513,1.2513
-26.6156,-5.8354,1.2428,1.2428
-26.5506,-5.8354,1.2342,1.2342
-26.4855,-5.7704,1.2630,1.2630
-26.4205,-5.7704,1.2630,1.2630
-26.3554,-5.7704,1.2513,1.2513
-26.2904,-5.7704,1.2342,1.2342
-26.2253,-5.7053,1.2513,1.2513
-26.1603,-5.7053,1.2630,1.2630
-26.0952,-5.7053,1.2513,1.2513
-26.0302,-5.7053,1.2428,1.2428
-25.9651,-5.7053,1.2342,1.2342
-25.9001,-5.6403,1.2630,1.2630
-25.8350,-5.6403,1.2630,1.2630
-25.7700,-5.6403,1.2513,1.2513
-25.7049,-5.6403,1.2342,1.2342
-25.6399,-5.6403,1.2152,1.2152
-25.5748,-5.5752,1.2630,1.2630
-25.5098,-5.5752,1.2513,1.2513
-25.4447,-5.5752,1.2428,1.2428
-25.3797,-5.5752,1.2342,1.2342
-25.3146,-5.5752,1.2152,1.2152
-25.2496,-5.5102,1.2630,1.2630
-25.1845,-5.5102,1.2513,1.2513
-25.1195,-5.5102,1.2428,1.2428
-25.0544,-5.5102,1.2342,1.2342
-24.9894,-5.4451,1.2630,1.2630
-24.9243,-5.4451,1.2630,1.2630
